timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,sentBytes,URL,Latency,IdleTime,Connect
1689500585563,286,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,286,0,1
1689500585565,285,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,285,0,1
1689500585565,286,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,286,0,1
1689500585566,285,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,285,0,1
1689500585566,287,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,287,0,1
1689500585566,288,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,288,0,1
1689500585567,287,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,287,0,1
1689500585567,289,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,288,0,1
1689500585568,288,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,288,0,0
1689500585569,546,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,546,0,1
1689500585596,519,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,519,0,1
1689500585588,528,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,528,0,1
1689500585586,530,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,530,0,1
1689500585569,549,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,549,0,1
1689500585584,535,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,534,0,1
1689500585591,529,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,529,0,1
1689500585596,525,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,524,0,1
1689500585589,532,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,532,0,1
1689500585575,548,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,547,0,1
1689500585594,530,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,530,0,0
1689500585595,530,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,530,0,1
1689500585595,531,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,531,0,1
1689500585576,553,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,552,0,2
1689500585570,560,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,560,0,1
1689500585592,540,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,539,0,1
1689500585598,535,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,535,0,0
1689500585590,545,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,545,0,0
1689500585572,564,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,564,0,1
1689500585581,556,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,555,0,1
1689500585598,539,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,539,0,0
1689500585577,561,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,561,0,1
1689500585580,559,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,559,0,0
1689500585598,542,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,542,0,0
1689500585594,546,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,546,0,0
1689500585573,569,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,569,0,1
1689500585570,573,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,572,0,1
1689500585592,552,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,552,0,1
1689500585591,554,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,554,0,1
1689500585575,572,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,572,0,1
1689500585571,576,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,576,0,1
1689500585575,573,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,573,0,1
1689500585599,550,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,550,0,1
1689500585583,567,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,567,0,0
1689500585571,580,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,579,0,6
1689500585581,571,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,571,0,1
1689500585613,746,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,745,0,1
1689500585627,735,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,735,0,1
1689500585613,751,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,751,0,2
1689500585630,736,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,736,0,1
1689500585628,738,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,738,0,2
1689500585625,743,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,742,0,1
1689500585620,749,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,748,0,1
1689500585618,752,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,752,0,1
1689500585630,743,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,743,0,1
1689500585629,745,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,745,0,0
1689500585624,752,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,752,0,0
1689500585623,755,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,755,0,1
1689500585615,766,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,766,0,1
1689500585631,752,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,752,0,1
1689500585632,753,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,752,0,1
1689500585617,773,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,770,0,0
1689500585622,771,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,770,0,1
1689500585627,768,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,767,0,0
1689500585625,771,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,771,0,1
1689500585633,765,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,765,0,1
1689500585633,767,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,767,0,1
1689500585724,679,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,678,0,523
1689500586010,399,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,399,0,0
1689500585983,428,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,428,0,34
1689500586030,382,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,381,0,1
1689500585982,430,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,430,0,0
1689500586027,387,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,387,0,1
1689500585641,775,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,775,0,0
1689500586028,390,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,390,0,1
1689500586032,390,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,390,0,1
1689500586022,402,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,401,0,1
1689500585965,460,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,460,0,9
1689500586045,381,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,381,0,1
1689500585973,454,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,454,0,1
1689500585972,455,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,455,0,1
1689500585730,698,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,698,0,516
1689500585222,1207,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,1207,0,1024
1689500586052,377,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,377,0,1
1689500586008,423,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,423,0,1
1689500586042,390,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,390,0,1
1689500586060,374,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,374,0,1
1689500585981,454,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,454,0,0
1689500586051,385,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,385,0,0
1689500585982,455,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,455,0,0
1689500586025,413,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,413,0,1
1689500586012,427,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,427,0,1
1689500585638,802,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,802,0,0
1689500585234,1207,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,1207,0,1012
1689500585739,702,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,702,0,508
1689500586039,453,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,453,0,1
1689500586074,418,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,418,0,0
1689500586044,449,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,449,0,1
1689500586019,475,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,475,0,1
1689500585220,1276,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,1276,0,1026
1689500585643,853,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,853,0,1
1689500586041,457,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,457,0,1
1689500585974,524,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,524,0,1
1689500585988,511,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,511,0,1
1689500586047,453,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,453,0,1
1689500585738,763,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,763,0,509
1689500585219,1283,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,1283,0,1027
1689500586055,447,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,447,0,1
1689500585207,1296,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,1296,0,1040
1689500586057,446,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,446,0,1
