timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,sentBytes,URL,Latency,IdleTime,Connect
1689517757498,754,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,754,0,433
1689517757558,697,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,697,0,361
1689517757509,748,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,748,0,420
1689517757550,707,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,707,0,370
1689517757513,748,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,748,0,416
1689517757499,763,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,763,0,431
1689517757447,817,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,817,0,485
1689517757450,816,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,816,0,485
1689517757490,785,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,785,0,442
1689517757529,746,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,746,0,397
1689517757517,758,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,758,0,412
1689517757498,777,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,777,0,433
1689517757508,774,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,774,0,418
1689517757478,806,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,806,0,454
1689517757463,823,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,823,0,471
1689517757482,806,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,806,0,450
1689517757518,770,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,770,0,408
1689517757516,774,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,773,0,413
1689517757494,799,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,799,0,438
1689517757449,846,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,846,0,486
1689517757453,848,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,848,0,482
1689517757489,826,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,825,0,442
1689517757439,880,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,880,0,496
1689517757450,870,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,870,0,485
1689517757480,844,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,842,0,451
1689517757511,813,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,813,0,416
1689517757517,823,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,823,0,411
1689517757435,906,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,906,0,502
1689517757507,835,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,835,0,421
1689517757483,860,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,860,0,447
1689517757414,945,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,945,0,524
1689517757440,925,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,925,0,496
1689517757411,954,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,954,0,526
1689517757479,887,HTTP Request,200,OK,text,true,,74,128,http://44.202.241.239:8080/test,887,0,451
